feature,shap_share_mean,shap_share_std,n_windows
TB3MS_lag24,0.6647770984761329,0.22404923495904724,11
USREC_lag24,0.21830494560587274,0.09359633414542348,11
DPCERA3M086SBEA_lag24,0.03445423318082213,0.10157715239400118,11
RPI_lag24,0.02760194497055557,0.0764900409418283,11
CPIAUCSL_lag24,0.014901830709999937,0.04093976422674514,11
INDPRO_lag24,0.013644759245393122,0.027370720436521005,11
BUSLOANS_lag24,0.009368890876649251,0.019917445127776254,11
SP500_lag24,0.007845900060069038,0.009809195686837103,11
OILPRICEX_lag24,0.005197801137597893,0.004276812451835969,11
M2SL_lag24,0.0039025957369074995,0.006892656383690011,11
