feature,shap_share_mean,shap_share_std,n_windows
TB3MS_lag24,0.4816067786060031,0.2901548569588387,4
USREC_lag24,0.23845527318391083,0.15040968141921232,4
DPCERA3M086SBEA_lag24,0.0926228100389933,0.15184101780865047,4
RPI_lag24,0.07024328657840342,0.11502772351627057,4
CPIAUCSL_lag24,0.03768403695525708,0.06159144433733575,4
INDPRO_lag24,0.027912260411112066,0.041694756985818884,4
BUSLOANS_lag24,0.023498410318621762,0.0278302810749639,4
SP500_lag24,0.017691828376029815,0.010308455735157126,4
M2SL_lag24,0.007864046698637385,0.010294235239716695,4
OILPRICEX_lag24,0.0024212688330311947,0.0018950824068270401,4
